Column1,Unnamed: 0,No.,Comment,Label
4338,4338,4339,shox áo titan chiến awesome sitcker giá,0
6709,6709,6710,bóp tao_thế,0
5496,5496,5497,ping ntn,0
3734,3734,3735,kiss cam = ) ) ),0
5280,5280,5281,địt con_mẹ kéo đc,1
2518,2518,2519,"team flash koff , vô_địch đtst 2019 vé world series brazil . lối đồng_đội chiến_thuật rõ_ràng flash .",0
316,316,317,tuột quần đi hiếu,2
6521,6521,6522,sao nautilus mid ?,0
7859,7859,7860,may pick wukong gõ dc tầm cứu lắm,0
5991,5991,5992,đi,0
7801,7801,7802,thật ngộ hoài,0
1425,1425,1426,bnj múa tiếp,0
6593,6593,6594,game,0
4097,4097,4098,nhảy cl,1
4554,4554,4555,tip awesome,0
7223,7223,7224,nguyen lai ga,0
5067,5067,5068,lắm mõm,1
1184,1184,1185,đẩy,0
6916,6916,6917,nhảm,1
7344,7344,7345,đánh cẩn_thận ko tim lày toang e,0
1087,1087,1088,rô 10 phút xong thua,0
4721,4721,4722,vs mid,0
3177,3177,3178,chém vô máu,0
6496,6496,6497,đánh vãi cặc,1
4532,4532,4533,tí mẹ bế m viện,0
2081,2081,2082,liên_quan mướn cave vô làm mc àh,2
1906,1906,1907,hè bắn c bắn,2
1212,1212,1213,1 đổi 2,0
5008,5008,5009,cọn bọ_ngựa_chiến vãi,0
7844,7844,7845,địt con_mẹ giải ao làng,1
6805,6805,6806,se ngu cay_hhahaha,2
7546,7546,7547,gam_nhập bi li,0
7658,7658,7659,"sylas cướp r bliz ngon , mng",0
3732,3732,3733,kiếm bướm xong linken chuẩn_bài,0
5875,5875,5876,tao,0
4545,4545,4546,tilted,0
3539,3539,3540,game xong,0
5888,5888,5889,đánh,0
4794,4794,4795,leesin óc gáy,2
1652,1652,1653,đại_diện châu âu cug,0
31,31,32,to vl,1
768,768,769,scream,0
4491,4491,4492,thế_đồ ngài awesome,0
4246,4246,4247,rank xanh aim win,0
6215,6215,6216,tao kéo bot ko 3r,0
4410,4410,4411,t tht đấy t đau bụng vl,1
7972,7972,7973,keria né ác,0
1610,1610,1611,1 màn,0
5907,5907,5908,nha,0
6018,6018,6019,3 đấm,0
4026,4026,4027,ngài lôi tủ awesome,0
2513,2513,2514,tế hq,0
500,500,501,fnatoác braveaf thọt hẳn,0
4362,4362,4363,skady nhieu mana am ss,0
3433,3433,3434,dp cháy vl,1
731,731,732,3 slot 10 nc vn = ) ),0
2878,2878,2879,22 phút net 8k1,0
7673,7673,7674,ngài đ nhường ngta đi,0
7508,7508,7509,se rung đùi,0
4123,4123,4124,nó đánh ỉa_chảy,1
4368,4368,4369,slark đồ damage đồ ? ? ?,0
228,228,229,@ nghia_pham vl,1
1558,1558,1559,bom keo r,0
3633,3633,3634,mẹ hơi,1
2316,2316,2317,vl,1
771,771,772,scream_angle,0
5071,5071,5072,feed bố gánh,0
3020,3020,3021,bắn lưng lắm,0
7662,7662,7663,ad noi nhieu vãi lồn,2
6248,6248,6249,rồng,0
6737,6737,6738,elo tao cao_vậy,0
7666,7666,7667,việt_nam đc 1 vé đi msi,0
6051,6051,6052,2 thằng bot,0
3965,3965,3966,ngài cơm afk cơm đi stream tiếp nè,0
209,209,210,lọc fan vcl : ) ),1
6032,6032,6033,bot win,0
1934,1934,1935,hii,0
5940,5940,5941,lừa tui,0
7486,7486,7487,c9 blg ngang kèo phết = ) ) ),0
8040,8040,8041,anti đc 1 game gáy mùa = ) ) ) ) ) ) ) ),1
2800,2800,2801,""" "" - simple ôm kennys",0
708,708,709,t ngủ,0
1935,1935,1936,hime pressing kinh_khủng,0
635,635,636,jampi ko quen,0
240,240,241,troll vl,1
3422,3422,3423,đợi chim = ) ),0
6442,6442,6443,óc lồn,1
7243,7243,7244,bổ đái = ) ) ),1
5845,5845,5846,,0
944,944,945,? ? ? m diễn,0
7569,7569,7570,gam cook,0
5493,5493,5494,né kill,0
3410,3410,3411,diễn over mặt đấy,0
1440,1440,1441,bồn lình mai leo,2
6522,6522,6523,né cặc,1
1643,1643,1644,cút cút vn thể_hiện,0
7011,7011,7012,t tiên_tri 23 : 36 dao,0
572,572,573,"cerberus lương việt_nam , sin , indo 1 / 3 = ) )",0
7497,7497,7498,"nhánh thua , ck 2 hàn 2 trung",0
4307,4307,4308,sao simple ae,0
5776,5776,5777,lắm mim,0
4595,4595,4596,"trung_binh giong phap """,0
2615,2615,2616,tôm mẹ,0
2544,2544,2545,thằng thằng ?,0
2821,2821,2822,1 mạng chó đổi 3 mạng,2
1004,1004,1005,kèo nắm_đấm,0
7266,7266,7267,e vô lux lốc lốc liền,0
6378,6378,6379,tao,0
5702,5702,5703,t rừng t danh cx trung phat vao tk zed ko biet,0
7071,7071,7072,đỉnh chóp,0
4629,4629,4630,ulti nửa s,0
1545,1545,1546,chung_kết,0
658,658,659,ai teamview máy jamppi : ) ),0
7646,7646,7647,ari đéo đánh ?,1
2715,2715,2716,việt_nam trẻ trâu hơi nhiều,0
6598,6598,6599,,0
268,268,269,lm jz a híu,0
5621,5621,5622,top chậm,0
6878,6878,6879,tài khéo,0
2701,2701,2702,vcl ari caesar ae ko khen,0
227,227,228,vl,1
7659,7659,7660,se vs ces đánh mấy gam vô khóc miết,0
5896,5896,5897,blitz phép,0
930,930,931,yoguth kìa,0
6618,6618,6619,luci canh 3r,0
2086,2086,2087,sgp đi,0
7252,7252,7253,ngựa đi,0
4984,4984,4985,bl ko đc nghỉ đi,2
3801,3801,3802,lò_xo awesome,0
7438,7438,7439,phản_xạ ác,0
2206,2206,2207,mid trình z ? ? ?,0
3385,3385,3386,def chi,0
4840,4840,4841,h câm_thế,0
5119,5119,5120,tao mong_manh lắm,0
150,150,151,clm kkk,1
2418,2418,2419,richa_nhập_tịch maroc_🤣,0
6561,6561,6562,mẹ bot xanh,2
4704,4704,4705,vl stack,1
896,896,897,rap lộc,0
6459,6459,6460,kh apo,0
5474,5474,5475,choáng sp,0
897,897,898,khứa dạo đẹp tar,0
5718,5718,5719,tru rừng,0
2100,2100,2101,ly e đen lắm,2
5814,5814,5815,mày đi top ok,0
6595,6595,6596,vãi lồn b pick team đỉnh,1
2450,2450,2451,ns v tr,0
1640,1640,1641,game,0
8004,8004,8005,đánh khép vòng rừng cover guma đẩy ngon,0
3471,3471,3472,éo farm,0
1366,1366,1367,bâng tạ vl đi chửi jiro : ) ) lạ,1
3194,3194,3195,chọc chết shox = ) ),0
3070,3070,3071,bố 600k $,0
4287,4287,4288,s1mple chai an v,0
6617,6617,6618,thua cc lợi_thế_mà đòi đẩy lẻ ?,1
7296,7296,7297,azai nhin z,0
1772,1772,1773,fan quyền kiểm_soát,0
417,417,418,guard chả optic,0
4772,4772,4773,xong quy awesome,0
3430,3430,3431,dota chiến pink cc bkb,1
5389,5389,5390,1 `,0
4037,4037,4038,ngài phế,0
1875,1875,1876,giao thua đỗ thừa vòng bo,0
825,825,826,rửa mặt đánh ae : ) ) ),0
5985,5985,5986,chạy,0
5788,5788,5789,chó phí cứt,1
7281,7281,7282,50tiếng oải vl,1
164,164,165,vl fancy 5 duelist,1
6915,6915,6916,kéo_co,0
6834,6834,6835,game thui,0
5105,5105,5106,sợ,0
1459,1459,1460,bro lật kèo đi,0
7978,7978,7979,oner bố,0
6239,6239,6240,kêu,0
7839,7839,7840,mid rừng dungd kieu out me_trình,0
8005,8005,8006,zeus ác,0
7855,7855,7856,tg bao mùa sợi dây kinh_nghiệm rút đứt mẹ gà vãi lồn,1
1474,1474,1475,bye fl bye bye pe,0
7543,7543,7544,đấng thua dc,0
7939,7939,7940,tự_hủy,0
3687,3687,3688,jugenaunt : ) ) ),0
864,864,865,top vô_dụng : op jampi chamber dapr ,0
5255,5255,5256,gam đánh nha,0
678,678,679,cay,0
1325,1325,1326,lyly j đòi nhạn xét sgp,2
1979,1979,1980,hq xoá game đi đừng tham_gia trận nx,0
7428,7428,7429,thôi tí ban toi,0
6539,6539,6540,ẳng,1
2251,2251,2252,ngắm vl,1
1045,1045,1046,r,0
6806,6806,6807,thằng thể_hiện dạy game ?,0
3140,3140,3141,carry ngan empower moi ngon,0
7733,7733,7734,đọc,0
3770,3770,3771,bướm đánh đc skadi am ulti đẫm = ) ) ),0
5390,5390,5391,gg bớt chết nhảm đi bn lợi_thế,0
6907,6907,6908,mé,0
871,871,872,dapr thằng team streamer ko : ) ),0
2755,2755,2756,xin_lỗi ae tui ko highlingt thông_tin hạn_hẹp lắm,0
3713,3713,3714,khổ timber đứng cạnh mana bomb vl awesome,1
7222,7222,7223,gươm suy_vong xiên mực thốn lắm a,0
1794,1794,1795,fl đợi sgp chung_kết tổng_à,0
5010,5010,5011,thực_lực buồn k thực_lực k buồn se,0
1655,1655,1656,phê đá,1
7587,7587,7588,thua,0
1827,1827,1828,"flo tinh hệ , vãi",1
2130,2130,2131,mãi bạiii kkk,0
2186,2186,2187,mc xinh z trời,0
4833,4833,4834,nhân_viên đội_ngũ họp phá game_vậy,0
7150,7150,7151,lộc phát lộc phát,0
190,190,191,đcm tiên_tri,1
5540,5540,5541,whyy,0
1517,1517,1518,chiêu hòi kịp né,0
4528,4528,4529,thường_dân_chơi dota csgo,0
3484,3484,3485,fan bòi bia,0
7838,7838,7839,ad gam win lane : ) ) ),0
7016,7016,7017,dnt zạy vl 1tr kệ đi,1
5526,5526,5527,,0
13,13,14,fpx tiếc vl,1
6103,6103,6104,nhầm mõm súc_vật sủa lắm,1
5703,5703,5704,trúng lee,0
5728,5728,5729,đánh,0
6505,6505,6506,ad gà vãi lồn,2
6365,6365,6366,riot xúi kindred pr skin,0
6738,6738,6739,mic,0
2584,2584,2585,tiến_bro về xem thời_sự tập cuối_đi,0
5167,5167,5168,nidalee,0
5642,5642,5643,đẩy thằng top ngu,2
203,203,204,phantom rgx bắn lạ_lẫm vcl toàn mồm = ) ),1
5542,5542,5543,,0
2980,2980,2981,boom,0
649,649,650,"3 round ulti 2 lan ` , vcl",1
891,891,892,thư_sinh v,0
6305,6305,6306,"thằng bình_luận ngu vãi lồn , đéo bình_luận , mũ tử_thần",2
1345,1345,1346,bắn khen khen bắn gãy chửi : ) ?,0
1845,1845,1846,fw top1 r,0
3351,3351,3352,đánh kém giời cc,1
3521,3521,3522,g2 cook,0
2507,2507,2508,tao fan trần_bình,0
4099,4099,4100,actor,0
7943,7943,7944,đần đ đc,1
998,998,999,gét gô ego,0
371,371,372,retake kiểu toang,0
8084,8084,8085,tạch : ) ) ) ),0
2694,2694,2695,vasto tham_dự buff kill team fl,0
4623,4623,4624,uầy suyễn vẫy awp k,0
3067,3067,3068,blast cheat team phap r = ] ] ],0
68,68,69,tranh london ac,0
4681,4681,4682,vcl vui ve 2 tr,1
4140,4140,4141,nta bận chồng_con ngài mãi đc,0
5921,5921,5922,ad sp,0
5044,5044,5045,t toàn bố : ) ) khóc vãi lồn r,1
4193,4193,4194,458 dont pick me,0
4705,4705,4706,vl s0mple ?,1
2555,2555,2556,thay dnp top 12,0
8038,8038,8039,pick đội_hình y chang jdg đánh ... . .,0
6905,6905,6906,thần dí kinh = ) ),0
2988,2988,2989,suyễnnnnn : (,0
2103,2103,2104,lyly cạo lông,2
4239,4239,4240,chạm nhẹ mạng awesome,0
3654,3654,3655,hôm_nay nhạc chill thế ... . đang hẹn_hò với cô vy ah,0
7652,7652,7653,hồng nam_tính,0
383,383,384,map astra thầy nats ms cháy : ) ) ) ),0
5047,5047,5048,mid win,0
2619,2619,2620,trần_bình,0
1907,1907,1908,hé lô mấy cháo,0
1230,1230,1231,2019 aog. 2020 gcs. 2021 rpl. 2022 1 / 2 aog,0
189,189,190,vl sscary,1
5218,5218,5219,,0
2790,2790,2791,: v đi săn,0
7544,7544,7545,gg t sai r,0
2720,2720,2721,"vl ad , bắn cl zậy",2
7752,7752,7753,"pick team đánh , ad băng trụ ?",0
5636,5636,5637,out trình mid,0
4722,4722,4723,vs mid,0
6756,6756,6757,đánh toàn tướng lao,0
7205,7205,7206,tích chinh_phục,0
72,72,73,: ) ) ) ) ) tranh lởm ác,0
3722,3722,3723,smithzz = ) ) ) ) ) đấm thằng,0
3793,3793,3794,lich su vcl = ] ] ] ],1
6699,6699,6700,stage xịn phết,0
5489,5489,5490,ad,0
400,400,401,gambit thua f na toác : ) ),0
2202,2202,2203,metachi tv trẩu đi đi,2
2497,2497,2498,t_thấy newk call toits,0
988,988,989,ego hành hơi mệt = ) ),0
4884,4884,4885,geng đánh xúc_phạm hâm_mộ,2
3205,3205,3206,coi a suyễn t flicknhanhnhatthegioi ne,0
5653,5653,5654,hồi máu đéo,1
3466,3466,3467,enchant awesome,0
5607,5607,5608,game mặt căng zị,0
4347,4347,4348,sim béo . đẹp_trai vl,2
4846,4846,4847,sủa súc_sinh,2
7681,7681,7682,"7 cỏ bóng_đá , vận_động_viên đấu_vật chuyên_nghiệp , hung_thần đập điện_thoại fan nhí , kẻ huỷ_diệt giải lạc_đà hạng 66 .",0
1790,1790,1791,fl đánh chưa v,0
971,971,972,,0
1194,1194,1195,baam,0
3338,3338,3339,"đag cast paris , vang r",0
7107,7107,7108,eslu đi,0
2512,2512,2513,tắt_gáy - ( (,0
1917,1917,1918,hello thư,0
4706,4706,4707,vl simple đầu tóc vl,2
7291,7291,7292,cực chill : ' ) ),0
6211,6211,6212,gà vãi lồn,1
278,278,279,ngu,2
7477,7477,7478,tank damg kìa dm vãi lồn,1
6213,6213,6214,đấm r,0
1880,1880,1881,godcruz,0
613,613,614,"biết drx hàn , drx valorant z mấy",0
4761,4761,4762,xe đụng,0
6155,6155,6156,mày,0
843,843,844,bắn op cx phế,0
52,52,53,bú đá,1
5359,5359,5360,"10 câu vấp 11 , k diễn_tả = ) ) )",0
4386,4386,4387,solo,0
5286,5286,5287,4 14 ngu,2
7651,7651,7652,đấm,0
364,364,365,map ot chết : ) ) ),0
4604,4604,4605,tự_dưng thi indo got talend = ) ),0
7893,7893,7894,hên gam se 3 - 0 se,0
4391,4391,4392,space,0
5737,5737,5738,đừng đánh,0
7255,7255,7256,"haha , kiếm tí cơm_cháo dí",0
3998,3998,3999,ngài dạo toàn nhạc duq,0
2609,2609,2610,tóc thằng moshi dựn ngược hài vãi,0
1202,1202,1203,! flash,0
424,424,425,xia mùa bắn ko mùa trc vả optic 2 - 0 t ko lạ na rụng tiếp,0
1941,1941,1942,học_lỏm,0
2369,2369,2370,pha max lỗi 3 thằng ripgod cht chả đc k = ) ) ) hả,0
24,24,25,thái_lọ bắn ác z,0
4142,4142,4143,nya actor mas2,0
1890,1890,1891,bọc a bâng,0
526,526,527,đội_ngũ blv chuyên_nghiệp 500bros media : trọng_linh - lynx - tomy - sinh_toxic,0
1249,1249,1250,6 bùa : ) ),0
6037,6037,6038,chửi_thế,0
7833,7833,7834,game mãi đĩnh,0
2580,2580,2581,tí đạn máu toang,0
6294,6294,6295,luci ap,0
4351,4351,4352,simp bồ,0
6448,6448,6449,nhảy cụ mày,2
3555,3555,3556,gg awesome,0
511,511,512,dừng 4 u23 đá sea game,0
709,709,710,classic chuột lắm,0
2515,2515,2516,team bình vô_địch,0
1347,1347,1348,bắn_lẹ messi_đá,0
3989,3989,3990,ngài off 10k8 ? ?,0
6989,6989,6990,: ) ) ),0
17,17,18,vl fnc cố_tình thua drx : ) ) ) ),1
2900,2900,2901,"458 hát hồn , hồn lát",2
6820,6820,6821,se tổn lùi,2
3292,3292,3293,"vs buff dmg wr bắn hả , ok",0
5509,5509,5510,mid đi,0
6567,6567,6568,tao ama,0
6391,6391,6392,mid,0
2758,2758,2759,xinh thế,0
3725,3725,3726,leo nổi vent : ) ),0
6749,6749,6750,pick sp,0
7411,7411,7412,tin hot chuyển_nhượng vcs,0
2978,2978,2979,ẩn_sĩ lò_xo đi,0
902,902,903,đẹp_vậy_ta,0
6178,6178,6179,meta,0
2094,2094,2095,bắn trốn top nhảy cắn,0
4839,4839,4840,outplay out trình,0
5513,5513,5514,cm,1
1239,1239,1240,3 phát trúng kinh,0
5156,5156,5157,nhường mid,0
3031,3031,3032,bash lord,0
591,591,592,đứa bố_mẹ cấm cúp học,0
3608,3608,3609,hát ngang cuaawesome,2
5697,5697,5698,flash q chạy,0
1138,1138,1139,ngài said team bn l : ) ),2
4939,4939,4940,cháu nội zeus đánh cháu ngoại zeus,0
6139,6139,6140,tuyệt_vời,0
7904,7904,7905,khùng hả,1
5854,5854,5855,"ae dong the_nhi , ma deoo them like",0
5146,5146,5147,nha,0
4866,4866,4867,anni đéo flash,1
2225,2225,2226,"nảy bảo hq bắn gà hứa kiểu đồ . ủa ngta địa diện vn kh hứa cố đem vinh_quang kh lẽ kh thắng nổi , thua . có muốn phát_ngôn gì thì hãy suy_nghĩ vào",0
4541,4541,4542,tiếng gọi hoang_dã,0
7881,7881,7882,suất hàn trung mấy khu_vực 1 slot đc,0
1371,1371,1372,bảng pe flash,0
4297,4297,4298,chậm ae ? ?,0
470,470,471,miễn_bàn,0
1238,1238,1239,3 mid,0
5497,5497,5498,bắn đau vãi,0
1255,1255,1256,9k like gỡi bơm keo lun = ( (,0
6710,6710,6711,top bn,0
2698,2698,2699,vậy_tk nào đủ_trình thì_có ngon lên mà_bắn,0
6469,6469,6470,rồng nc,0
7548,7548,7549,2 team đánh rank ? đánh giao_tranh lung_tung,0
6758,6758,6759,súc_vật sủa,1
354,354,355,derke đi r,0
3880,3880,3881,mds cháy to thếawesome,0
8078,8078,8079,faker cầm mấy tù vl thời cầm carry giải,1
4200,4200,4201,pick 2 thằng mid,0
275,275,276,hiếu bù khu bảy đi hiếu,2
3251,3251,3252,cơ_trưởng cháy : ) ),0
5165,5165,5166,kháng phép đi top,0
1727,1727,1728,đúng cdff nát ko cứu dc,0
2695,2695,2696,vastomundo mạng yếu hả ? ?,0
6346,6346,6347,đánh đi thua,0
5881,5881,5882,rừng ngu,2
2893,2893,2894,4 agi,0
6300,6300,6301,lo,0
7153,7153,7154,xương nguyên a : v,0
3005,3005,3006,axe,0
3329,3329,3330,cypher hack cam,0
3591,3591,3592,h conf satanic,0
974,974,975,horizon quáyougotthis,0
767,767,768,đấy,0
5604,5604,5605,né,0
5961,5961,5962,ddansh,0
4648,4648,4649,valođần r,2
3510,3510,3511,flying scoutman,0
7621,7621,7622,"chất tướng psg r đấy , thua out trình vãi lồn",0
6403,6403,6404,2 bố,0
1961,1961,1962,hq hq bớt cào phím . mai lo se m đi,0
2203,2203,2204,mganga k cấu màu,0
2645,2645,2646,tự_vả,0
829,829,830,chôn khẩu op thoi,0
1538,1538,1539,anh_em top 12 nàiiii chứg kiến khoảg khắc huy hoàg nè,0
6243,6243,6244,cầm 2k tiền kêu,0
6725,6725,6726,khai_thác ys ad,0
3411,3411,3412,đỉnh,0
873,873,874,dislike ae oi bat be ?,0
6625,6625,6626,ggwp,0
3843,3843,3844,mạng chó đổi mạng awesome,2
2216,2216,2217,nách_hơi thâm nhể,1
1783,1783,1784,fish vãi,1
1293,1293,1294,toxic ?,0
7879,7879,7880,2 trụ mid,0
2005,2005,2006,k bật bac,0
761,761,762,3 súng ngon,0
4452,4452,4453,team nghiện awesome,0
6726,6726,6727,2.10 2.7,0
3666,3666,3667,i ; m killer bro awesome,0
7574,7574,7575,ẩu,0
3008,3008,3009,bait rp gio j def,0
5235,5235,5236,đánh kém vãi lồn,1
1420,1420,1421,blv cặc,2
1361,1361,1362,bắn gà bảo ng non,1
2364,2364,2365,pe chết hả a3,0
7979,7979,7980,đánh tutu th,0
8065,8065,8066,fakep bán_độ,0
2977,2977,2978,gà tí,0
1660,1660,1661,đánh vc gáy,1
4698,4698,4699,vl đẩy,1
4610,4610,4611,tuần giải ae dallas,0
7278,7278,7279,đánh game sylass nưa đi coi,0
4779,4779,4780,zeus tàu,0
7968,7968,7969,jinx skin mn,0
6794,6794,6795,cíu : v,0
3846,3846,3847,mạnh_dạn dự_đoán zywoo lật xe,0
3429,3429,3430,dota 11k lạ awesome,0
1112,1112,1113,ego thua mấy thg lâu_nhâu . các ngu,2
2185,2185,2186,mc vấp cỏ r,0
7813,7813,7814,3 gà gọi levi nhả 1 ván thể_diện toàn đội trận chung_kết . . 3 gà tiền,0
931,931,932,100k vị,0
7524,7524,7525,se vé đi mỹ tho,0
187,187,188,vl khui lỗi sai btc = ) ) ),1
1588,1588,1589,cố vn,0
7869,7869,7870,dia ham cúp,0
7256,7256,7257,bẻ lái đấy : ),0
4768,4768,4769,hát ae,0
4797,4797,4798,mấy chó gank cặc,2
4580,4580,4581,trận mc vy ko ? t ko bet,0
7202,7202,7203,trận a đánh lee 2 - 3,0
3644,3644,3645,hổ carry lun,0
3373,3373,3374,showmatch k ae,0
2339,2339,2340,im_lok fake real_vậy,0
2761,2761,2762,xongg fl,0
7262,7262,7263,kéo_lại pha gank mid đi kìa,0
3458,3458,3459,v dallas,0
3771,3771,3772,damage đi,0
1053,1053,1054,hai chamber trời vực : ) ) ),0
5252,5252,5253,kĩ_năng,0
6657,6657,6658,nhường,0
5023,5023,5024,"bá_điền ? nếu mù , tầm , đói , đầu_bếp , khát , . nếu bá_điền 1 fan , . nếu kênh chat chửi bá_điền .",2
2963,2963,2964,am bố ngài awesome,0
3677,3677,3678,jackz ác,0
4912,4912,4913,gân đàm bố r7,0
2738,2738,2739,vua thế_giới evos sẻ trở_lại,0
2015,2015,2016,"khi đánh giải trình cx thách đấu r , đánh all tướng , khả_năng team work kiểm_soát !",0
1948,1948,1949,hôm_nay trận cuoiis hả ta,0
1137,1137,1138,me vl,1
2290,2290,2291,coi,0
2887,2887,2888,360 no scope,0
5332,5332,5333,tao tiền net,0
5094,5094,5095,ngài on sofm,0
241,241,242,ao chinh vl,1
3787,3787,3788,skadi am ulti đau,0
4826,4826,4827,diễn_viên hài,0
6412,6412,6413,thằng lux bắt,0
3477,3477,3478,es múa awesome,0
5162,5162,5163,đánh thằng lee,0
3561,3561,3562,giải_trí vkl,1
7189,7189,7190,đồng_tiền : v,0
1261,1261,1262,ad hayyy,0
3134,3134,3135,cặp đôi down rank,0
3098,3098,3099,bựa vl : ) ),1
3028,3028,3029,báo silver,0
1412,1412,1413,bình unti vô tường,0
5197,5197,5198,e m ad ngu,2
1163,1163,1164,tự_nhiên choke v tr,0
1253,1253,1254,8 trận nổi 5 kill,0
1409,1409,1410,binh tinh thoi sgp,0
3789,3789,3790,van ulti ?,0
3538,3538,3539,game bet,0
3964,3964,3965,ngài 3 mũi_tên đỏ ng géc vui ta awesome,0
3702,3702,3703,kennys > s1mple : ) ),0
5574,5574,5575,khóc thay,0
2796,2796,2797,""" khán_giả "" : ) ) )",0
4913,4913,4914,toàn nhân_tố trẻ kn hơi yếu mặt tâm_lý : v,0
648,648,649,bay roi thi lam cc gi ` cung dung ,1
6167,6167,6168,kịp bắn_thg,0
5545,5545,5546,tp 10 máu,0
4267,4267,4268,rp 458 awesome,0
1286,1286,1287,server bit,0
3184,3184,3185,tội mấy đồng_đội ngài ko win ban_ngày = ) ) ) ),0
7511,7511,7512,gam đi đường gà,0
3408,3408,3409,đi vs magnus ?,0
6186,6186,6187,xe,0
5738,5738,5739,r tao chết,0
2260,2260,2261,nghệ ngão bồn lình,2
1911,1911,1912,heavy heavy heavy heavy,0
1587,1587,1588,cố việt_nam,0
1147,1147,1148,quaa tep riuuu,0
3371,3371,3372,đau họng = ) ),0
4238,4238,4239,bia hải_xồm chầu đi ae,0
1423,1423,1424,blv t cười chết,0
1062,1062,1063,th 2 - 0 r,0
339,339,340,gáy,0
6226,6226,6227,ừm đr,0
3745,3745,3746,kỹ_thuật_viên fan astraliet,0
5748,5748,5749,lồn da,1
8066,8066,8067,chiệu hồy quỷ vương,0
721,721,722,kênh chính_thức,0
5889,5889,5890,bò,0
941,941,942,mấy sofm levi ko like,0
5479,5479,5480,giết sp,0
7429,7429,7430,ván qiana đi pro,0
1684,1684,1685,ddang 3 - 0 . xiu 3 - 5,0
3569,3569,3570,giọng l đấy,1
6272,6272,6273,mày lao,0
2134,2134,2135,mai se vô vui,0
6801,6801,6802,lũ xúc vật se đánh ngu đòi đi msi,0
4040,4040,4041,ngai re tien the_a,0
3748,3748,3749,lai choi da roi,0
4373,4373,4374,slot tình_thương s1mple,0
5536,5536,5537,bai,0
216,216,217,dm 9 - 4 r = ) ),1
6892,6892,6893,nqu vãi lồn = ) ),1
4665,4665,4666,vc ng,1
2792,2792,2793,! quocthaiak cập_nhật mmr giùm,0
7366,7366,7367,thuê n rank bk đc k : v,0
321,321,322,đồ vô_tri,1
4513,4513,4514,thôi gg off mấy,0
6741,6741,6742,hell elo,0
1612,1612,1613,"còn 5,5",0
7719,7719,7720,doran 369,0
3554,3554,3555,gg 2 mid,0
6579,6579,6580,tao đánh đấy,0
3756,3756,3757,làm_ơn,0
6138,6138,6139,solo kayle lv 1,0
2933,2933,2934,agiư,0
1233,1233,1234,3 con 2 đẹp_trai thế,0
7616,7616,7617,"ko chuyên_môn , chất giọng . bản_thân m ảnh_hưởng trải nghiệm bá_điền . có tự_trọng dừng đc",2
